time_ms,roll_approx_deg,roll_err_deg,roll_cmd_dps,pitch_approx_deg,pitch_err_deg,pitch_cmd_dps,roll_mot_speed,roll_mot_angle,pitch_mot_speed,pitch_mot_angle
36734.0,2.602,3.848,-23.648,5.127,7.583,12.638,-16.0,-97.0,0.0,-446.0
36754.0,2.532,3.743,-21.17,5.357,7.919,10.354,-10.0,-98.0,16.0,-446.0
36774.0,2.441,3.607,-17.65,5.413,7.999,8.561,-5.0,-98.0,0.0,-446.0
36794.0,2.385,3.523,-18.711,5.476,8.089,7.774,-10.0,-98.0,10.0,-446.0
36813.0,2.357,3.48,-21.031,5.581,8.241,7.652,-16.0,-98.0,0.0,-446.0
36834.0,2.329,3.438,-22.236,5.756,8.498,7.963,-21.0,-99.0,0.0,-446.0
36854.0,2.301,3.396,-22.565,6.036,8.908,8.772,-21.0,-99.0,0.0,-446.0
36874.0,2.28,3.364,-23.274,6.379,9.412,9.625,-16.0,-99.0,0.0,-446.0
36894.0,2.259,3.333,-23.325,6.707,9.896,10.172,-21.0,-100.0,10.0,-446.0
36914.0,2.189,3.229,-18.877,7.05,10.4,10.716,-27.0,-100.0,10.0,-446.0
36934.0,2.084,3.074,-13.443,7.428,10.956,11.346,-16.0,-101.0,10.0,-446.0
36954.0,1.944,2.868,-7.095,7.77,11.461,11.697,-10.0,-101.0,5.0,-445.0
36974.0,1.783,2.631,-1.245,7.945,11.719,11.241,0.0,-101.0,10.0,-445.0
36993.0,1.539,2.27,11.365,7.917,11.68,10.101,10.0,-101.0,16.0,-445.0
37014.0,1.252,1.847,20.386,7.756,11.446,8.947,0.0,-101.0,27.0,-445.0
37034.0,0.93,1.373,30.468,7.596,11.212,8.274,10.0,-101.0,21.0,-444.0
37054.0,0.553,0.816,42.236,7.456,11.008,7.946,10.0,-101.0,16.0,-444.0
37074.0,0.189,0.279,48.701,7.288,10.763,7.555,21.0,-101.0,5.0,-444.0
37094.0,-0.07,-0.103,44.655,7.029,10.385,6.804,16.0,-100.0,0.0,-443.0
37117.0,-0.189,-0.279,31.103,6.644,9.822,5.712,21.0,-100.0,0.0,-443.0
37134.0,-0.203,-0.3,17.659,6.141,9.083,3.939,27.0,-99.0,0.0,-443.0
37154.0,-0.196,-0.29,9.216,5.602,8.292,2.992,21.0,-99.0,0.0,-443.0
