time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
21354.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21394.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21434.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21474.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21514.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21554.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21594.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21634.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21674.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21714.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21754.0,2.654,2.659,10.0,-2.659,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
21794.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21834.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21874.0,2.654,2.658,10.0,-2.658,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
21914.0,2.654,2.658,10.0,-2.658,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
21954.0,2.654,2.657,10.0,-2.657,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
21994.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22034.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22074.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22114.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22154.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22194.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22234.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22274.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22314.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22354.0,2.658,2.657,10.0,-2.657,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
22394.0,2.661,2.658,10.0,-2.658,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
22438.0,2.661,2.658,10.0,-2.658,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
22476.0,2.661,2.659,10.0,-2.659,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
22514.0,2.661,2.659,10.0,-2.659,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
22553.0,2.661,2.659,10.0,-2.659,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
22594.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22633.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22674.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22713.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22754.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22794.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22834.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22874.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22914.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22955.0,2.66,2.659,10.0,-2.659,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
22995.0,2.654,2.659,10.0,-2.659,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
23035.0,2.654,2.658,10.0,-2.658,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
23074.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23114.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23154.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23194.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23234.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23274.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23314.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23355.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23394.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23435.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23473.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23515.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23554.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23594.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23634.0,2.662,2.658,10.0,-2.658,-2.794,-2.794,0.0,0.0,0.0,0.0,0.0,0.0
23674.0,2.662,2.659,10.0,-2.659,-2.794,-2.794,0.0,0.0,0.0,0.0,0.0,0.0
23714.0,2.658,2.659,10.0,-2.659,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23755.0,2.658,2.658,10.0,-2.658,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
23795.0,2.664,2.659,10.0,-2.659,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
23834.0,2.664,2.659,10.0,-2.659,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
23874.0,2.664,2.66,10.0,-2.66,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
23914.0,2.664,2.66,10.0,-2.66,-2.785,-2.785,0.0,0.0,0.0,0.0,0.0,0.0
23954.0,2.66,2.66,10.0,-2.66,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
23994.0,2.66,2.66,10.0,-2.66,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
24034.0,2.66,2.66,10.0,-2.66,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
24074.0,2.66,2.66,10.0,-2.66,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
24114.0,2.656,2.66,10.0,-2.66,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
24154.0,2.656,2.659,10.0,-2.659,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
24193.0,2.656,2.659,10.0,-2.659,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
24233.0,2.656,2.658,10.0,-2.658,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
24273.0,2.656,2.658,10.0,-2.658,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
